"screen","title","element","asset","sourceAsset","text","x","yTop","width","height","yScene2D","z","hitX","hitY","hitWidth","hitHeight","target"
"smith-growth","머지냥이 성장","active-tab-17","assets/placed/f669ab757bc5fc9425.png","assets/ui/panel-mint.png","","39","1744","190","135","41","15","","","","",""
"smith-growth","머지냥이 성장","nav-hit-18","","","","39","1743","190","139","38","16","39","1743","190","139","workshop"
"smith-growth","머지냥이 성장","icon-forge-19","assets/placed/12ef2fd983b0f617f0.png","assets/icons/forge.png","","105","1753","60","60","107","17","","","","",""
"smith-growth","머지냥이 성장","text-20","assets/text/0d36b2df9353d9a6a4.png","","대장간","44","1790","180","44","86","18","","","","",""
"smith-growth","머지냥이 성장","nav-hit-21","","","","243","1743","190","139","38","19","243","1743","190","139","cats"
"smith-growth","머지냥이 성장","icon-cat-22","assets/placed/75618a37a684a9366c.png","assets/icons/cat.png","","308","1753","60","60","107","20","","","","",""
"smith-growth","머지냥이 성장","text-23","assets/text/b2c2d20f3863ead9e4.png","","고양이","453","1792","180","44","84","21","","","","",""
"smith-growth","머지냥이 성장","nav-hit-24","","","","447","1743","190","139","38","22","447","1743","190","139","modes"
"smith-growth","머지냥이 성장","icon-sword-25","assets/placed/2f37f0487b559d4738.png","assets/icons/sword.png","","512","1753","60","60","107","23","","","","",""
"smith-growth","머지냥이 성장","text-26","assets/text/37a71f4045908e9a35.png","","전투","452","1792","180","44","84","24","","","","",""
"smith-growth","머지냥이 성장","nav-hit-27","","","","651","1743","190","139","38","25","651","1743","190","139","shop"
"smith-growth","머지냥이 성장","icon-shop-28","assets/placed/48f9aabd0f0ed93c20.png","assets/icons/shop.png","","716","1753","60","60","107","26","","","","",""
"smith-growth","머지냥이 성장","text-29","assets/text/e93cf34436b725b2bc.png","","상점","453","1792","180","44","84","27","","","","",""
"smith-growth","머지냥이 성장","nav-hit-30","","","","855","1743","190","139","38","28","855","1743","190","139","ranking"
"smith-growth","머지냥이 성장","icon-trophy-31","assets/placed/f021e42cfce953f174.png","assets/icons/trophy.png","","920","1753","60","60","107","29","","","","",""
"smith-growth","머지냥이 성장","text-32","assets/text/ae295d719fe151b0fc.png","","랭킹","453","1792","180","44","84","30","","","","",""
"smith-growth","머지냥이 성장","panel-33","assets/placed/1753c0537bc9f8cfc7.png","assets/ui/panel-mint.png","","48","248","984","250","1422","31","","","","",""
"smith-growth","머지냥이 성장","text-34","assets/text/3d7615edeb499e061d.png","","오늘도 뚝딱뚝딱","82","278","600","65","1577","32","","","","",""
"smith-growth","머지냥이 성장","text-35","assets/text/25cb5d3fc8e8477413.png","","머지냥이 Lv.12","82","340","650","42","1538","33","","","","",""
"smith-growth","머지냥이 성장","shadow-cat-smith-36","assets/placed/29cf6c496bb3e07a5b.png","assets/ui/ground-shadow.png","","686","591","207","31","1298","34","","","","",""
"smith-growth","머지냥이 성장","cat-smith-36","assets/placed/fffb39b9c46b0c51d2.png","assets/characters/cat-smith.png","","650","328","280","280","1312","35","","","","",""
"smith-growth","머지냥이 성장","panel-37","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","530","984","148","1242","36","","","","",""
"smith-growth","머지냥이 성장","icon-clock-38","assets/placed/1d5f06daf7608e198d.png","assets/icons/clock.png","","72","562","72","72","1286","37","","","","",""
"smith-growth","머지냥이 성장","text-39","assets/text/68e86f2af0e6a9345e.png","","생산 속도","168","550","814","51","1319","38","","","","",""
"smith-growth","머지냥이 성장","text-40","assets/text/7374f88830bb14551a.png","","Lv.12 · 1.5초 → 1.4초","168","603","834","39","1278","39","","","","",""
"smith-growth","머지냥이 성장","row-hit-41","","","","48","530","984","148","1242","40","48","530","984","148","upgrade"
"smith-growth","머지냥이 성장","icon-back-42","assets/placed/75eff27796b699b40d.png","assets/icons/back.png","","972","579","34","34","1307","41","","","","",""
"smith-growth","머지냥이 성장","panel-43","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","700","984","148","1072","42","","","","",""
"smith-growth","머지냥이 성장","icon-star-44","assets/placed/dabcc98c00c0b5e5ef.png","assets/icons/star.png","","72","732","72","72","1116","43","","","","",""
"smith-growth","머지냥이 성장","text-45","assets/text/d5edc1c97c69bfa6e4.png","","좋은 라인 확률","168","720","814","51","1149","44","","","","",""
"smith-growth","머지냥이 성장","text-46","assets/text/9a54a3b5f6c0054f6a.png","","특수 라인 보너스 +2%","168","773","834","39","1108","45","","","","",""
"smith-growth","머지냥이 성장","row-hit-47","","","","48","700","984","148","1072","46","48","700","984","148","upgrade"
"smith-growth","머지냥이 성장","icon-back-48","assets/placed/75eff27796b699b40d.png","assets/icons/back.png","","972","749","34","34","1137","47","","","","",""
"smith-growth","머지냥이 성장","panel-49","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","870","984","148","902","48","","","","",""
"smith-growth","머지냥이 성장","icon-plus-50","assets/placed/73c724dcc37a2cccca.png","assets/icons/plus.png","","72","902","72","72","946","49","","","","",""
"smith-growth","머지냥이 성장","text-51","assets/text/89a99509fef9776a63.png","","한 번에 여러 개","168","890","814","51","979","50","","","","",""
"smith-growth","머지냥이 성장","text-52","assets/text/76f7151eca8bf6c8fd.png","","추가 생산 확률 8% → 10%","168","943","834","39","938","51","","","","",""
"smith-growth","머지냥이 성장","row-hit-53","","","","48","870","984","148","902","52","48","870","984","148","upgrade"
"smith-growth","머지냥이 성장","icon-back-54","assets/placed/75eff27796b699b40d.png","assets/icons/back.png","","972","919","34","34","967","53","","","","",""
"line-rates","생산 라인 확률","background-1","assets/placed/f13521a79c0180a52b.png","assets/backgrounds/workshop.png","","0","0","1080","1920","0","0","","","","",""
"line-rates","생산 라인 확률","resource-bar-3","assets/placed/67b2bb1183ebc40ed1.png","assets/ui/panel-cream.png","","30","28","1020","90","1802","1","","","","",""
"line-rates","생산 라인 확률","title-bar-4","assets/placed/21cf35d5dcee417b8d.png","assets/ui/panel-cream.png","","30","128","1020","104","1688","2","","","","",""
"line-rates","생산 라인 확률","icon-energy-5","assets/placed/9fa198e8f4245dbd0f.png","assets/icons/energy.png","","52","43","54","54","1823","3","","","","",""
"line-rates","생산 라인 확률","text-6","assets/text/4f65a133e0ebec885a.png","","40/50","113","50","195","47","1823","4","","","","",""
"line-rates","생산 라인 확률","icon-gold-7","assets/placed/0274a23a232ef47921.png","assets/icons/gold.png","","368","43","54","54","1823","5","","","","",""
"line-rates","생산 라인 확률","text-8","assets/text/ed149040bb71721e2c.png","","12,500","429","50","195","47","1823","6","","","","",""
"line-rates","생산 라인 확률","icon-gem-9","assets/placed/e238412bd856f270d9.png","assets/icons/gem.png","","684","43","54","54","1823","7","","","","",""
"line-rates","생산 라인 확률","text-10","assets/text/b710de3b8f0ad3e447.png","","320","745","50","195","47","1823","8","","","","",""
"line-rates","생산 라인 확률","button-11","assets/placed/a55e725f8d802af4a0.png","assets/ui/button-cream-normal.png","","38","138","76","76","1706","9","10","110","132","132","forge-growth"
"line-rates","생산 라인 확률","icon-back-12","assets/placed/dc05be2a4b9c6fda0c.png","assets/icons/back.png","","48","141","56","56","1723","10","","","","",""
"line-rates","생산 라인 확률","text-13","assets/text/66726018e28dcef781.png","","생산 라인 확률","138","143","742","65","1712","11","","","","",""
"line-rates","생산 라인 확률","button-14","assets/placed/a55e725f8d802af4a0.png","assets/ui/button-cream-normal.png","","958","138","76","76","1706","12","930","110","132","132","settings"
"line-rates","생산 라인 확률","icon-gear-15","assets/placed/71b09a6dc991d6f600.png","assets/icons/gear.png","","968","141","56","56","1723","13","","","","",""
"line-rates","생산 라인 확률","bottom-nav-16","assets/placed/8a8204f9fa1fc6115b.png","assets/ui/panel-cream.png","","24","1734","1032","160","26","14","","","","",""
"line-rates","생산 라인 확률","active-tab-17","assets/placed/f669ab757bc5fc9425.png","assets/ui/panel-mint.png","","39","1744","190","135","41","15","","","","",""
"line-rates","생산 라인 확률","nav-hit-18","","","","39","1743","190","139","38","16","39","1743","190","139","workshop"
"line-rates","생산 라인 확률","icon-forge-19","assets/placed/12ef2fd983b0f617f0.png","assets/icons/forge.png","","105","1753","60","60","107","17","","","","",""
"line-rates","생산 라인 확률","text-20","assets/text/0d36b2df9353d9a6a4.png","","대장간","44","1790","180","44","86","18","","","","",""
"line-rates","생산 라인 확률","nav-hit-21","","","","243","1743","190","139","38","19","243","1743","190","139","cats"
"line-rates","생산 라인 확률","icon-cat-22","assets/placed/75618a37a684a9366c.png","assets/icons/cat.png","","308","1753","60","60","107","20","","","","",""
"line-rates","생산 라인 확률","text-23","assets/text/b2c2d20f3863ead9e4.png","","고양이","453","1792","180","44","84","21","","","","",""
"line-rates","생산 라인 확률","nav-hit-24","","","","447","1743","190","139","38","22","447","1743","190","139","modes"
"line-rates","생산 라인 확률","icon-sword-25","assets/placed/2f37f0487b559d4738.png","assets/icons/sword.png","","512","1753","60","60","107","23","","","","",""
"line-rates","생산 라인 확률","text-26","assets/text/37a71f4045908e9a35.png","","전투","452","1792","180","44","84","24","","","","",""
"line-rates","생산 라인 확률","nav-hit-27","","","","651","1743","190","139","38","25","651","1743","190","139","shop"
"line-rates","생산 라인 확률","icon-shop-28","assets/placed/48f9aabd0f0ed93c20.png","assets/icons/shop.png","","716","1753","60","60","107","26","","","","",""
"line-rates","생산 라인 확률","text-29","assets/text/e93cf34436b725b2bc.png","","상점","453","1792","180","44","84","27","","","","",""
"line-rates","생산 라인 확률","nav-hit-30","","","","855","1743","190","139","38","28","855","1743","190","139","ranking"
"line-rates","생산 라인 확률","icon-trophy-31","assets/placed/f021e42cfce953f174.png","assets/icons/trophy.png","","920","1753","60","60","107","29","","","","",""
"line-rates","생산 라인 확률","text-32","assets/text/ae295d719fe151b0fc.png","","랭킹","453","1792","180","44","84","30","","","","",""
"line-rates","생산 라인 확률","panel-33","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","260","984","148","1512","31","","","","",""
"line-rates","생산 라인 확률","icon-sword-34","assets/placed/4ed079920ced162053.png","assets/icons/sword.png","","72","292","72","72","1556","32","","","","",""
"line-rates","생산 라인 확률","text-35","assets/text/ca040f9f1cafccddfa.png","","무기","168","280","814","51","1589","33","","","","",""
"line-rates","생산 라인 확률","text-36","assets/text/1d5d6014442eb603b7.png","","35% · 공격력 강화","168","333","834","39","1548","34","","","","",""
"line-rates","생산 라인 확률","panel-37","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","430","984","148","1342","35","","","","",""
"line-rates","생산 라인 확률","icon-shield-38","assets/placed/fdec97549c9ec1a512.png","assets/icons/shield.png","","72","462","72","72","1386","36","","","","",""
"line-rates","생산 라인 확률","text-39","assets/text/a5dd666787f34572d6.png","","방어구","168","450","814","51","1419","37","","","","",""
"line-rates","생산 라인 확률","text-40","assets/text/64ff6d8d0cbb3f5f8e.png","","30% · 체력과 방어력","168","503","834","39","1378","38","","","","",""
"line-rates","생산 라인 확률","panel-41","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","600","984","148","1172","39","","","","",""
"line-rates","생산 라인 확률","icon-can-42","assets/placed/dc763255ac0033c191.png","assets/icons/can.png","","72","632","72","72","1216","40","","","","",""
"line-rates","생산 라인 확률","text-43","assets/text/dc3aa40cfff4eb772e.png","","소모품","168","620","814","51","1249","41","","","","",""
"line-rates","생산 라인 확률","text-44","assets/text/ca592c412e92924fed.png","","25% · 회복과 버프","168","673","834","39","1208","42","","","","",""
"line-rates","생산 라인 확률","panel-45","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","770","984","148","1002","43","","","","",""
"line-rates","생산 라인 확률","icon-yarn-46","assets/placed/3af5c37aa7eafd767a.png","assets/icons/yarn.png","","72","802","72","72","1046","44","","","","",""
"line-rates","생산 라인 확률","text-47","assets/text/cf6b0510fcc1295fec.png","","특수","168","790","814","51","1079","45","","","","",""
"line-rates","생산 라인 확률","text-48","assets/text/32bf3402d14028e575.png","","10% · 전선 전체 공격","168","843","834","39","1038","46","","","","",""
